descricao,preco,modelo,marca,rating,url
        NOTEBOOK SAMSUNG NP550XDA-KP1BR 156 CINZA       ,"R$2.199,00",,SAMSUNG,"3,7 de 5 estrelas",https://www.amazon.com.br//NOTEBOOK-SAMSUNG-NP550XDA-KP1BR-156-CINZA/dp/B0931ZW98J/ref=sr_1_62?qid=1639236294&s=computers&sr=1-62&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Ultra Intel Core I5 8GB 1TB HDD Windows 10 Home 15,6"" Prata - UB521       ","R$3.699,90",UB521,Ultra,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Ultra-Intel-Windows-Prata/dp/B0923B9MSJ/ref=sr_1_63?qid=1639236294&s=computers&sr=1-63&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Chromebook Plus Samsung Touchscreen, Intel Celeron 3965Y, 4GB, 32GB, Chrome OS, Tela de 12.2´ - XE521QAB-AD1BR       ","R$3.499,00",XE521QAB-AD1BR,SAMSUNG,"4,5 de 5 estrelas",https://www.amazon.com.br//Chromebook-Samsung-Touchscreen-Celeron-Chrome/dp/B07L59CTYJ/ref=sr_1_64?qid=1639236294&s=computers&sr=1-64&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Gamer Dell G15-i1100-M30P 15.6"" FHD 11ª Geração Intel Core i5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11       ","R$7.499,00",G15-i1100-M30P,Dell,,https://www.amazon.com.br//Notebook-Dell-G15-i1100-M30P-Gera%C3%A7%C3%A3o-Windows/dp/B09HP9MKCY/ref=sr_1_65?qid=1639236294&s=computers&sr=1-65&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook LG gram, 999g, Intel Core i5-1035G7, 8GB DDR4, SSD 256GB, Windows 10 Home, IPS FHD 14"", Titânio, 14Z90N-V.BR51P1       ","R$5.517,01",14Z90N,LG,"4,2 de 5 estrelas",https://www.amazon.com.br//Notebook-LG-i5-1035G7-Windows-14Z90N-V-BR51P1/dp/B09316H9KN/ref=sr_1_66?qid=1639236294&s=computers&sr=1-66&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Ultra 15"" Intel Core i5 8GB 240GB SSD Windows 10, UB522, Prata       ","R$3.399,53",UB522,Ultra,"3,2 de 5 estrelas",https://www.amazon.com.br//Notebook-Ultra-Intel-Windows-UB522/dp/B093TFT71T/ref=sr_1_67?qid=1639236294&s=computers&sr=1-67&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Legacy Cloud 2GB 64GB Winows 10 Home Multilaser Vermelho - PC135       ,"R$1.234,98",PC135,Multilaser,"3,7 de 5 estrelas",https://www.amazon.com.br//Notebook-Legacy-Winows-Multilaser-Vermelho/dp/B091Q7CCGS/ref=sr_1_68?qid=1639236294&s=computers&sr=1-68&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Hp 256-g8, Core i3, 4gb, 128gb Ssd, Tela de 15"" - 4a8p7la       ","R$3.249,00",4A8P7LA,HP,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-256-g8-Core-128gb-Tela/dp/B09FQ9VKK5/ref=sr_1_69?qid=1639236294&s=computers&sr=1-69&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        NOTEBOOK SAMSUNG NP550XDA-KU1BR 156 CINZA       ,"R$4.547,00",,SAMSUNG,"4,5 de 5 estrelas",https://www.amazon.com.br//NOTEBOOK-SAMSUNG-NP550XDA-KU1BR-156-CINZA/dp/B093N3DQ4G/ref=sr_1_70?qid=1639236294&s=computers&sr=1-70&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron i15-3501-A70P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto       ","R$5.549,00",,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-i15-3501-A70P-Gera%C3%A7%C3%A3o/dp/B09CLLT5C8/ref=sr_1_71?qid=1639236294&s=computers&sr=1-71&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        NOTEBOOK SAMSUNG NP550XDA-KP2BR BRANCO       ,"R$2.499,00",,SAMSUNG,"3,7 de 5 estrelas",https://www.amazon.com.br//SAMSUNG-NOTEBOOK-NP550XDA-KP2BR-BRANCO/dp/B0931XW51J/ref=sr_1_72?qid=1639236294&s=computers&sr=1-72&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Hp 256-g8 i5 1.0ghz  8gb  256gb Ssd 15""w10 3g5a7la       ","R$4.399,00",3G5A7LA,HP,"3,0 de 5 estrelas",https://www.amazon.com.br//Notebook-256-g8-1-0ghz-256gb-3g5a7la/dp/B09D3YJ3VW/ref=sr_1_73?qid=1639236355&s=computers&sr=1-73&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Acer Aspire Nitro 5 AN515-54-79YX Intel® Core™ I7-9750H 16GB 512GB SSD 15.6' Endless       ,"R$7.701,62",,ACER,"4,8 de 5 estrelas",https://www.amazon.com.br//Notebook-Aspire-AN515-54-79YX-I7-9750H-Endless/dp/B08DRV45JR/ref=sr_1_74?qid=1639236355&s=computers&sr=1-74&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook ASUS VivoBook X543UA-DM3457T INTEL CORE I5 8250U / Intel® HD graphics 620 / 8 GB / 256 GB / Windows 10 Home / Cinza Escuro       ,"R$4.099,00",X543UA-DM3457T,ASUS,"4,3 de 5 estrelas",https://www.amazon.com.br//Notebook-ASUS-VivoBook-X543UA-DM3457T-graphics/dp/B099KWGNNK/ref=sr_1_75?qid=1639236355&s=computers&sr=1-75&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ultrafino IdeaPad 3i i3-10110U 4GB 1TB Windows 10 15.6"" 82BS0002BR Prata       ","R$2.659,98",82BS0002BR,Lenovo,"1,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Lenovo-Ultrafino-i3-10110U-82BS0002BR/dp/B098Z97GCZ/ref=sr_1_76?qid=1639236355&s=computers&sr=1-76&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Samsung i7 16GB 512GB 13.3 Galaxy Book Pro 360       ,"R$8.299,00",,SAMSUNG,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Samsung-16GB-512GB-Galaxy/dp/B099XF6CTF/ref=sr_1_77?qid=1639236355&s=computers&sr=1-77&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Gamer Dell G15-i1100-M40P 15.6"" FHD 11ª Geração Intel Core i5 16GB 512GB SSD NVIDIA RTX 3050 Windows 11       ","R$8.049,00",G15-i1100-M40P,Dell,,https://www.amazon.com.br//Notebook-Dell-G15-i1100-M40P-Gera%C3%A7%C3%A3o-Windows/dp/B09HP9RLNN/ref=sr_1_78?qid=1639236355&s=computers&sr=1-78&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        MacBook Pro (de 13 polegadas, Processador M1 da Apple com CPU 8‑core e GPU 8‑core, 8 GB RAM, 256 GB) - Cinzento sideral       ","R$10.399,00",MYD82BZ/A,Apple,"5,0 de 5 estrelas",https://www.amazon.com.br//Macbook-Retina-Apple-Processador-Espacial/dp/B08R3Z6P24/ref=sr_1_79?qid=1639236355&s=computers&sr=1-79&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo V14 i5-1135G7 8GB 256SSD Intel Iris Xe Graphics Win 10 Home 14"" FHD 82NM0009BR Preto       ","R$5.399,00",V14,Lenovo,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Lenovo-V14-i5-1135G7-82NM0009BR/dp/B095J3KGXJ/ref=sr_1_80?qid=1639236355&s=computers&sr=1-80&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Vaio FE14 VJFE41F11X-B0611W, Intel Core i3 8ª geração, 4GB, 256GB SSD, 14"" Full HD, Windows 10 - Branco       ","R$2.730,39",VJFE41F11X-B0611W,VAIO,"4,5 de 5 estrelas",https://www.amazon.com.br//Notebook-VJFE41F11X-B0611W-Intel-gera%C3%A7%C3%A3o-Windows/dp/B08FK9M15Q/ref=sr_1_81?qid=1639236355&s=computers&sr=1-81&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Multilaser Legacy Book, com Windows 10 Home, Processador Intel Celeron, Memoria 4GB 64GB, Tela 14,1 Pol. HD, Preto – PC250       ","R$1.637,94",PC250,Multilaser,,https://www.amazon.com.br//Notebook-Multilaser-Windows-Processador-Celeron/dp/B099YFZR1L/ref=sr_1_82?qid=1639236355&s=computers&sr=1-82&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook ASUS E510MA-BR353R Rose Gold       ,"R$2.638,90",E510MA-BR353R,ASUS,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-ASUS-E510MA-BR353R-Rose-Gold/dp/B09BBKCGF2/ref=sr_1_83?qid=1639236355&s=computers&sr=1-83&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook ASUS VivoBook 15 X513EA-EJ1065T INTEL CORE I7 1165G7 / 8 GB / 512 GB SSD / Windows 10 Home / Black       ,"R$4.674,15",X513EA-EJ1065T,ASUS,,https://www.amazon.com.br//Notebook-ASUS-VivoBook-X513EA-EJ1065T-Windows/dp/B09BBLXX4C/ref=sr_1_84?qid=1639236355&s=computers&sr=1-84&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Positivo Motion Q464C Intel® Atom® Quad-Core Windows 10 Home - Cinza       ,,,Positivo,"3,9 de 5 estrelas",https://www.amazon.com.br//Notebook-Positivo-Motion-Quad-Core-Windows/dp/B08SMM6PW2/ref=sr_1_85?qid=1639236355&s=computers&sr=1-85
"        SAMSUNG BOOK CORE I5-1135G7, WIN 10 PRO, 8GB, 256GB SSD, INTEL IRIS XE GRAPHICS, 15.6'' FHD LED ,CINZA CHUMBO       ","R$5.399,00",NP550XDA-KF6BR,SAMSUNG,,https://www.amazon.com.br//SAMSUNG-I5-1135G7-256GB-GRAPHICS-CHUMBO/dp/B098TS47FS/ref=sr_1_86?qid=1639236355&s=computers&sr=1-86&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Acer 15,6"" A515-55G-53QD I5-1035G1 8GB 512GB W10H       ","R$5.216,63",NX.A7MAL.002,ACER,"4,9 de 5 estrelas",https://www.amazon.com.br//Notebook-Acer-A515-55G-53QD-I5-1035G1-512GB/dp/B093X4JMSF/ref=sr_1_87?qid=1639236355&s=computers&sr=1-87&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Samsung Core I5-1135G7, 11 Geração, 8GB 256GB SSD 15,6 Book Win10 Cinza       ","R$3.899,00",,SAMSUNG,"3,8 de 5 estrelas",https://www.amazon.com.br//Notebook-Samsung-I5-1135G7-Gera%C3%A7%C3%A3o-256GB/dp/B094275GVJ/ref=sr_1_88?qid=1639236355&s=computers&sr=1-88&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        MacBook Pro (de 13 polegadas, Processador M1 da Apple com CPU 8‑core e GPU 8‑core, 8 GB RAM, 512 GB) - Prateado       ","R$11.659,00",MYDC2BZ/A,Apple,"5,0 de 5 estrelas",https://www.amazon.com.br//Macbook-Retina-Apple-Prata-Processador/dp/B08V77SDLZ/ref=sr_1_89?qid=1639236355&s=computers&sr=1-89&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        MacBook Air, Intel Core i5, 8GB, 128GB, Tela de 13,3 - MQD32BZ/A       ","R$6.999,99",,Apple,"4,3 de 5 estrelas",https://www.amazon.com.br//MacBook-Intel-Core-128GB-Tela/dp/B087ZPSSFH/ref=sr_1_90?qid=1639236355&s=computers&sr=1-90&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ultrafino IdeaPad 3i i3-10110U 4GB 128GB SSD Windows 11 15.6"" 82BS000LBR Prata       ","R$2.999,00",,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ultrafino-i3-10110U-82BS000LBR/dp/B09LF5H6QK/ref=sr_1_91?qid=1639236355&s=computers&sr=1-91&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook ASUS VivoBook 15 K513EQ-EJ207T INTEL CORE I7 1165G7 / NVIDIA MX350 / 16 GB / 512 GB SSD / Windows 10 Home / Black       ,"R$7.581,00",K513EQ-EJ207T,ASUS,"3,5 de 5 estrelas",https://www.amazon.com.br//Notebook-ASUS-VivoBook-K513EQ-EJ207T-Windows/dp/B099KZ5GDZ/ref=sr_1_92?qid=1639236355&s=computers&sr=1-92&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        SAMSUNG GALAXY BOOK GO SNAPDRAGON 7C, WIN 10 PRO, 4GB, 128GB SSD, 14'' FHD LED PRATA       ","R$2.329,00",NP340XLA-K03BR,SAMSUNG,,https://www.amazon.com.br//SAMSUNG-GALAXY-SNAPDRAGON-128GB-PRATA/dp/B098TQM94J/ref=sr_1_93?qid=1639236355&s=computers&sr=1-93&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Ultrafino Dell Inspiron i15-5502-A30S 15.6"" Full HD 11ª Geração Intel Core i7 8GB 256GB SSD NVIDIA GeForce       ","R$6.399,00",,Dell,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Ultrafino-Dell-Inspiron-i15-5502-A30S/dp/B091D4P3F5/ref=sr_1_94?qid=1639236355&s=computers&sr=1-94&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Vaio FE14 14 FHD i7-1065G7 1TB 8GB Linux Debian 10 VJFE43F11X-B0611H       ,"R$4.299,98",,VAIO,,https://www.amazon.com.br//Notebook-i7-1065G7-Linux-Debian-VJFE43F11X-B0611H/dp/B09GT5PQGC/ref=sr_1_95?qid=1639236355&s=computers&sr=1-95&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Samsung BookIntel® Core™ i5-1135G7, 11 Geração, Windows 10 Home, 8GB, 1TB HD, Intel Iris Xe, 15.6'' Full HD LED, 1.86kg       ",,,SAMSUNG,"4,0 de 5 estrelas",https://www.amazon.com.br//Samsung-BookIntel%C2%AE-i5-1135G7-Gera%C3%A7%C3%A3o-Windows/dp/B09446BLQ4/ref=sr_1_96?qid=1639236355&s=computers&sr=1-96
        Notebook ASUS M515DA-EJ502T AMD RYZEN 5 3500U / Radeon Vega 8 / 8 GB / 256 GB SSD / Windows 10 Home / Cinza       ,"R$3.905,07",M515DA-EJ502T,ASUS,"4,6 de 5 estrelas",https://www.amazon.com.br//Notebook-ASUS-M515DA-EJ502T-Radeon-Windows/dp/B099KLWXXT/ref=sr_1_97?qid=1639236414&s=computers&sr=1-97&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        ACER Notebook Nitro 5 AN515-44-R4C8, AMD Ryzen 7, 16GB, (NVIDIA GeForce GTX 1650) 1TB HD, 256GB SSD, Linux Endless OS 15.6” FHD IPS, preto com vermelho       ","R$6.999,00",AN515-44-R4C8,ACER,,https://www.amazon.com.br//ACER-Notebook-AN515-44-R4C8-GeForce-vermelho/dp/B09CLLKVJT/ref=sr_1_98?qid=1639236414&s=computers&sr=1-98&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        SAMSUNG Odyssey Notebook Gamer, Intel Core i7H, Windows 10, 16GB, 1TB+256GB SSD, GeForce GTX 1650 4GB, 15.6'' PLS Full HD LED, Odyssey Core i7, Prata       ","R$9.199,99",,SAMSUNG,"5,0 de 5 estrelas",https://www.amazon.com.br//SAMSUNG-Odyssey-Notebook-Windows-GeForce/dp/B08JHDZ1JM/ref=sr_1_99?qid=1639236414&s=computers&sr=1-99&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Apple MacBook Pro 13"" M1, 16GB RAM, 512 SSD - Space Gray       ","R$16.532,16",Z11C000E4,Apple,"4,7 de 5 estrelas",https://www.amazon.com.br//Apple-MacBook-Pro-16GB-RAM/dp/B08TCJW7G7/ref=sr_1_100?qid=1639236414&s=computers&sr=1-100&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Positivo Motion Q464C Intel® Atom® Quad-Core™ Windows 10 Home 14.1"" - Dourado       ","R$2.199,00",,Positivo,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Positivo-Motion-Quad-CoreTM-Windows/dp/B08SMLVKC8/ref=sr_1_101?qid=1639236414&s=computers&sr=1-101&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron i15-3501-D45P 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD Linux Preto       ","R$4.049,00",,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-i15-3501-D45P-Gera%C3%A7%C3%A3o/dp/B091CYQ1YG/ref=sr_1_102?qid=1639236414&s=computers&sr=1-102&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ultrafino IdeaPad 3i i5-10210U 8GB 256 GB SSD Windows 11 15.6"" 82BS000GBR Prata       ","R$3.704,99",82BS000GBR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ultrafino-i5-10210U-82BS000GBR/dp/B09J7TBV8Q/ref=sr_1_103?qid=1639236414&s=computers&sr=1-103&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Ultrafino Dell XPS-9300-A10S 10ª ger. Intel Core i5 8GB 512GB SSD Tela 13.4"" Full HD+ Windows 10 McAfee Garantia       ","R$8.502,88",210-BCGX,Dell,"4,3 de 5 estrelas",https://www.amazon.com.br//Notebook-Ultraport%C3%A1til-Dell-9300-A10S-gera%C3%A7%C3%A3o/dp/B08DKK93FF/ref=sr_1_104?qid=1639236414&s=computers&sr=1-104&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ultrafino ideapad S145 Ryzen 5 8GB 256GB SSD Windows 10 15.6"" 81V70008BR Prata       ","R$3.699,00",81V70008BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-Ultrafino-ideapad-81V70008BR/dp/B094578DMW/ref=sr_1_105?qid=1639236414&s=computers&sr=1-105&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        MacBook Pro de 13 polegadas - Cinzento sideral       ,"R$29.782,00",MacBookPro1TB,Apple,,https://www.amazon.com.br//MacBook-Pro-13-polegadas-Cinzento/dp/B09B2STXDF/ref=sr_1_106?qid=1639236414&s=computers&sr=1-106&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Chromebook Acer R721T-488H AMD A4-9120C 4GB 11,6"" Chrome OS       ","R$1.901,18",R721T-488H,ACER,"4,6 de 5 estrelas",https://www.amazon.com.br//Chromebook-Acer-R721T-488H-A4-9120C-Chrome/dp/B08DK19CQM/ref=sr_1_107?qid=1639236414&s=computers&sr=1-107&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Samsung Galaxy Book GO Sdragon 7c Octa-core 4GB 128GB SSD eUFS Windows 10       ,"R$2.437,07",NP340XLA-K02BR,SAMSUNG,,https://www.amazon.com.br//Notebook-Samsung-Sdragon-Octa-core-Windows/dp/B09H7GRR4D/ref=sr_1_108?qid=1639236414&s=computers&sr=1-108&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron i15-3501-A40P 15.6"" HD 11ª Geração Intel Core i5 4GB 256GB SSD Windows 10 Preto       ","R$4.149,00",,Dell,"4,2 de 5 estrelas",https://www.amazon.com.br//Notebook-Dell-Inspiron-i15-3501-A40P-Gera%C3%A7%C3%A3o/dp/B091D4V83L/ref=sr_1_109?qid=1639236414&s=computers&sr=1-109&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron I5-1035g1 16gb 256ssd+1t Tela 15,6 Hd       ","R$4.749,00",DellInspiron3501-U41P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-I5-1035g1-256ssd/dp/B09G3CYGWQ/ref=sr_1_110?qid=1639236414&s=computers&sr=1-110&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo 2 em 1 IdeaPad Flex 5i i5-1135G7 8GB 256GB SSD W11 14"" FHD Intel Iris® Xe       ","R$4.799,00",82LT0005BR,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-IdeaPad-i5-1135G7-256GB/dp/B09LVNZNHD/ref=sr_1_111?qid=1639236414&s=computers&sr=1-111&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook ASUS VivoBook X543UA-DM3507 INTEL CORE I3 7020U / 4 GB / 256 GB SSD / Endless OS / Cinza Escuro       ,"R$2.789,10",X543UA-DM3507,ASUS,,https://www.amazon.com.br//Notebook-ASUS-VivoBook-X543UA-DM3507-Endless/dp/B09JP6WZ82/ref=sr_1_112?qid=1639236414&s=computers&sr=1-112&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Gamer Dell G15-i1100-M30PB 15.6"" FHD 11ª Ger Intel Core i5 8GB 512GB SSD NVIDIA RTX 3050 Windows 11 + Mochila       ","R$7.699,00",G15-i1100-M30PB,Dell,,https://www.amazon.com.br//Notebook-Dell-G15-i1100-M30PB-Windows-Mochila/dp/B09HP8J1VX/ref=sr_1_113?qid=1639236414&s=computers&sr=1-113&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Ultrafino ideapad S145 i5-1035G1, 8GB 1TB Windows 10 15.6"" Dolby Audio Design Leve e Compacto, Prata       ","R$4.749,00",82DJ0001BR,Lenovo,"4,4 de 5 estrelas",https://www.amazon.com.br//Notebook-Lenovo-Ultrafino-ideapad-S145/dp/B088CFPCV7/ref=sr_1_114?qid=1639236414&s=computers&sr=1-114&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Avell A52 LIV - Preto       ,"R$7.244,14",,Avell,"4,3 de 5 estrelas",https://www.amazon.com.br//Notebook-Avell-A52-LIV-Prata/dp/B08H5MP16Z/ref=sr_1_115?qid=1639236414&s=computers&sr=1-115&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Positivo Motion C4128E Intel® Celeron® Dual-Core™ Windows 10 Home SSD 14"" - Cinza - Inclui Microsoft 365*       ","R$1.699,98",,Positivo,"4,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Positivo-Celeron%C2%AE-Dual-CoreTM-Windows/dp/B08SMJTTNF/ref=sr_1_116?qid=1639236414&s=computers&sr=1-116&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Chromebook C733-C607 Intel Celeron N4020 4GB 32GB eMMC 11.6' Chrome OS       ,"R$1.840,00",C733-C607,ACER,"4,7 de 5 estrelas",https://www.amazon.com.br//Chromebook-C733-C607-Intel-Celeron-Chrome/dp/B08DL7SQHG/ref=sr_1_117?qid=1639236414&s=computers&sr=1-117&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        SAMSUNG Book X55 Intel Core i7-10510U, Windows 10 Home, 16GB, 1TB + 128GB SSD, Placa de Vídeo 2GB, 15.6'' HD LED, 1.95 kg, Prata       ","R$5.969,00",,SAMSUNG,"4,5 de 5 estrelas",https://www.amazon.com.br//SAMSUNG-Intel-i7-10510U-Windows-128GB/dp/B08KSKWTV7/ref=sr_1_118?qid=1639236414&s=computers&sr=1-118&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo ThinkPad E14 i5 - 10210U, 8GB RAM, 500GB HD, Windows 10 Pro - Preto       ","R$9.971,85",20RB001WBR,Lenovo,"4,9 de 5 estrelas",https://www.amazon.com.br//Notebook-Lenovo-ThinkPad-E14-i5/dp/B08C3XJP2L/ref=sr_1_119?qid=1639236414&s=computers&sr=1-119&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Ultrafino Dell Inspiron i5502-M20S 15.6"" Full HD 11ª G. Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10       ","R$5.599,00",i5502-M20S,Dell,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Ultrafino-Dell-Inspiron-i5502-M20S/dp/B08YFF9K3C/ref=sr_1_120?qid=1639236414&s=computers&sr=1-120&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Inspiron 3501-U46P 15.6"" HD 10ª Geração Intel Core i5 8GB 256GB SSD Linux Preto       ","R$4.399,00",i15-3501-U46P,Dell,,https://www.amazon.com.br//Notebook-Dell-Inspiron-3501-U46P-Gera%C3%A7%C3%A3o/dp/B09F3SQL9Q/ref=sr_1_121?qid=1639236476&s=computers&sr=1-121&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo Yoga 7i 2 em 1 14"" i5-1135G7 8GB 512GB SSD Com EVO Intel Iris® Xe W11 FHD WVA       ","R$7.199,00",,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-i5-1135G7-512GB-Intel/dp/B09LFKGSLT/ref=sr_1_122?qid=1639236476&s=computers&sr=1-122&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        SAMSUNG BOOK CELERON 6305 DC, WIN 10 PRO, 4GB, 128GB SSD, 15.6'' FHD LED ,CINZA CHUMBO       ","R$2.486,80",NP550XDA-KO7BR,SAMSUNG,,https://www.amazon.com.br//SAMSUNG-CELERON-128GB-CINZA-CHUMBO/dp/B098TRW8NQ/ref=sr_1_123?qid=1639236476&s=computers&sr=1-123&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
